band	start	end	name
chr1	33306765	33321098	CAP1
chr1	33307347	33325898	PPT1
chr1	33323622	33375593	LRRC41
chr1	33332392	33332492	MMACHC
chr1	33336565	33336864	DPH2
chr1	33350351	33363245	TOE1
chr1	33466248	33468954	NASP
chr1	33472644	33496507	MUTYH
chr1	33512007	33512743	PUM1
chr1	33513998	34165274	SPOCD1
chr1	33838522	33840140	YARS
chr1	33860474	33864791	PHC2
chr1	33868952	33885458	CDCA8
chr1	34112948	34113063	GNL2
chr1	34166882	34219131	AGO4
chr1	34276858	34277292	C1orf216
chr1	34669598	34669694	KIAA0319L
chr1	34712736	34859735	EVA1B
chr1	34755046	34758512	C1orf94
chr1	34759740	34763724	TINAGL1
chr1	34761425	34788097	AZIN2
chr1	34781188	34786364	RPS8
chr1	34792997	34795747	KIF2C
chr1	34850693	34851555	PTPRF
chr1	34865435	34905383	BEST4
chr1	34974355	34985313	MOB3C
chr1	34975698	34978706	ZMYM4
chr1	34981532	35031741	RHBDL2
chr1	34981534	34985353	CCDC24
chr1	34986164	35031711	MED8
chr1	35032171	35115624	CCDC17
chr1	35053467	35059271	GPBP1L1
chr1	35122021	35122484	TMEM69
chr1	35141514	35146435	CCDC28B
chr1	35176377	35177661	IQCC
chr1	35195968	35196062	TMEM234
chr1	35268966	35421944	BSDC1
chr1	35292195	35292498	ZBTB8A
chr1	35310273	35310425	ZNF362
chr1	35350721	35351607	FNDC5
chr1	35358821	35366077	ZSWIM5
chr1	35399996	35400319	KNCN
chr1	35433489	35557413	SDC3
chr1	35509741	35511438	PEF1
chr1	35557472	35566772	SYNC
chr1	35569812	35573747	RBBP4
chr1	35573369	35595328	KIAA1522
chr1	35599543	35631537	TSSK3
chr1	35713874	35719472	SMIM12
chr1	35720217	35769967	ZMYM6
chr1	35739388	35743576	GRIK3
chr1	35808171	35857890	ZC3H12A
chr1	35869807	35920958	MEAF6
chr1	35873269	35873752	SNIP1
chr1	35929719	35930115	DNALI1
chr1	35930717	35983409	HEYL
chr1	35992108	36013517	EXO5
chr1	36080065	36084026	CLDN19
chr1	36084074	36088275	C1orf50
chr1	36088874	36093932	ERMAP
chr1	36095235	36125220	ZNF691
chr1	36136569	36149514	MFSD2A
chr1	36155578	36175008	SERINC2
chr1	36191914	36192170	NDUFS5
chr1	36224415	36305357	RSPO1
chr1	36241897	36242156	LURAP1
chr1	36306386	36321230	SLFNL1
chr1	36322030	36324154	CTPS1
chr1	36323733	36329221	COL8A2
chr1	36339623	36361340	KLF17
chr1	36391237	36397887	PPIH
chr1	36402720	36402859	UQCRH
chr1	36415826	36422181	PLK3
chr1	36418449	36418578	AKIRIN1
chr1	36455717	36464437	MARCKSL1
chr1	36466042	36483278	HMGB4
chr1	36630334	36630857	ZBTB8OS
chr1	36703952	36710582	RIMKLA
chr1	36768121	36769725	SVBP
chr1	36773139	36775768	DMAP1
chr1	36795526	37034125	HYI
chr1	37133488	37136146	TMEM125
chr1	37161562	37161634	CITED4
chr1	37203609	37203716	LSM10
chr1	37262738	37325100	LCK
chr1	37264676	37264786	EPHA10
chr1	37330851	37330996	FHL3
chr1	37454878	37474411	SF3A3
chr1	37474551	37484379	UTP11
chr1	37480229	37480289	FAM167B
chr1	37492574	37514763	BMP8A
chr1	37500934	37500994	PTP4A2
chr1	37534448	37554344	A3GALT2
chr1	37544762	37545294	MANEAL
chr1	37556246	37556499	POU3F1
chr1	37556918	37566857	CCDC30
chr1	37566815	37568115	HPDL
chr1	37596125	37607336	FAM183A
chr1	37611349	37634665	RNF220
chr1	37681569	37690520	GJA4
chr1	37692417	37709719	ZFP69B
chr1	37713879	37731494	ZFP69
chr1	37737954	37738054	TCTEX1D4
chr1	37776669	37779418	MTF1
chr1	37782456	37782885	TMCO2
chr1	37793801	37801133	GJB3
chr1	37799719	37800879	GJB5
chr1	37802943	37808185	GJB4
chr1	37806978	37809452	STK40
chr1	37809566	37859620	YRDC
chr1	37840985	37841676	SLC6A9
chr1	37860696	37861580	ZMYM1
chr1	37860696	37931749	GUCA2A
chr1	37884236	37884317	IPP
chr1	37885022	37885117	DMBX1
chr1	37953507	37953780	C1orf122
chr1	37956974	37990921	SZT2
chr1	37991461	37991569	ARMH1
chr1	37996769	38005502	OXCT2
chr1	38009257	38019109	FOXJ3
chr1	38044610	38046794	MIR30E
chr1	38047313	38105734	RNA5SP46
chr1	38080571	38080911	RNU5F-1
chr1	38089230	38089329	RNU6-369P
chr1	38129463	38140593	RNU6-605P
chr1	38209033	38214767	RNU5D-1
chr1	38396658	38396765	RNU6-536P
chr1	38754215	38774508	RNU6-753P
chr1	38838197	38859823	SNORD46
chr1	38839332	38874494	RNA5SP42
chr1	38859999	38919396	SNORA63C
chr1	38862963	38874105	SNORA55
chr1	38885806	38941784	SNORD38A
chr1	38950824	38950925	RNU5E-6P
chr1	39026317	39034636	FOXO6
chr1	39081315	39102981	INPP5B
chr1	39120939	39121043	RNU6-608P
chr1	39154163	39154296	RNU6-40P
chr1	39206511	39206957	RNU6-880P
chr1	39249837	39257649	RNU6-636P
chr1	39491645	39525935	SNORD38B
chr1	39522279	39525685	RNU6-1237P
chr1	39560815	39562010	MIR552
chr1	39565066	39572552	MIR30C1
chr1	39567373	39567508	RNU6-510P
chr1	39659120	39672038	MYCBP
chr1	39678647	39691485	ACTN4P2
chr1	39692181	39745403	SH3D21
chr1	39718027	39718595	RPL23AP17
chr1	39769522	39771348	SELENOWP1
chr1	39788975	39790171	HSPE1P8
chr1	39795842	39795996	MTMR9LP
chr1	39799421	39805452	BTBD19
chr1	39801413	39817460	DCDC2B
chr1	39838109	39883425	RN7SKP16
chr1	39881565	39881678	RNU6-584P
chr1	39895425	39902013	RNA5SP44
chr1	39897744	39899098	RN7SKP91
chr1	39944889	39944998	RNU4-27P
chr1	39955111	39969968	LINC01778
chr1	40132763	40133448	GAPDHP20
chr1	40245946	40251683	SHMT1P1
chr1	40256426	40257967	LINC01398
chr1	40258106	40294184	ATP6V1E1P1
chr1	40344849	40414240	RPS15AP10
chr1	40450101	40463714	FAM229A
chr1	40515753	40517174	HSPD1P14
chr1	40620678	40665657	ZMYM4-AS1
chr1	40691647	40758448	SLC2A1-AS1
chr1	40754354	40754446	HNRNPFP1
chr1	40804845	40805141	PABPC4-AS1
chr1	40863913	40876670	EFCAB14P1
chr1	41361921	41383590	LRRC37A12P
chr1	41375003	41375669	HYI-AS1
chr1	41466936	41467028	SZT2-AS1
chr1	41585305	41628816	CCNB1IP1P1
chr1	42140634	42141391	RPL5P4
chr1	42176538	42189809	FTLP18
chr1	42335385	42338376	RPS29P6
chr1	42491738	42492493	CSMD2-AS1
chr1	42569032	42569139	UBE2V2P4
chr1	42570969	42571390	FAAHP1
chr1	42658424	42676758	FTH1P1
chr1	42678734	42681659	PPIAP35
chr1	42682426	42702349	TMA16P2
chr1	42767291	42794493	UBE2V1P8
chr1	42807051	42816804	ERI3-IT1
chr1	42817087	42844993	LINC01137
chr1	42903231	42903912	GTF2F2P2
chr1	42925374	42959176	RPL12P45
chr1	42952201	42952641	RPS15AP11
chr1	42959048	42983358	OSTCP5
chr1	42991437	42991544	HMGB1P48
chr1	43104085	43104497	TLR12P
chr1	43269993	43274002	EIF1P2
chr1	43364647	43364715	KDM4A-AS1
chr1	43447775	43448644	PPIAP36
chr1	43448538	43448611	TMSB4XP1
chr1	43453926	43456995	LINC01343
chr1	43650148	43931014	OXCT2P1
chr1	43709391	43727343	OOSP1P1
chr1	43716466	43716556	LINC01685
chr1	43850299	43851611	RN7SL479P
chr1	43946938	43968022	RN7SL503P
chr1	43969999	43971013	CFAP57
chr1	43974486	43976823	TMEM35B
chr1	43978942	43981327	PPIEL
chr1	43991499	44016556	P3R3URF
chr1	44030442	44040273	RNA5SP43
chr1	44087957	44088477	RNU7-121P
chr1	44118849	44135140	RNA5SP45
chr1	44122152	44122512	RNA5SP47
chr1	44137820	44141631	C1orf210
chr1	44187942	44189049	LINC01225
chr1	44243407	44244273	MIR5584
chr1	44390721	44390823	RN7SL122P
chr1	44405193	44651723	MIR5581
chr1	44635237	44674459	SNORD55
chr1	44674691	44724474	RN7SL326P
chr1	44721785	44721902	RN7SL131P
chr1	44731054	44731170	MIR4255
chr1	44739817	44757971	MIR3659
chr1	44775250	44778087	MIR5585
chr1	44775863	44775943	RN7SL371P
chr1	44776489	44776593	MIR4254
chr1	44777842	44777912	MRPS17P1
chr1	44778389	44778456	MKNK1-AS1
chr1	44843920	44844082	KRT8P47
chr1	44958556	44959395	NFYC-AS1
chr1	44988233	44988725	ZBTB8B
chr1	45002539	45005588	TMEM269
chr1	45016398	45206556	MIR6735
chr1	45580891	45580996	CCDC163
chr1	45605656	45605730	SLFNL1-AS1
chr1	45645815	45646197	LINC01144
chr1	45651038	45651826	TMEM275
chr1	45687213	45694443	KLF18
chr1	45781276	45781957	MIR6079
chr1	45846993	45847594	MIR6732
chr1	46040139	46132642	MIR6734
chr1	46046817	46048368	ATP6V0CP4
chr1	46104949	46105175	MIR3605
chr1	46134530	46139081	MIR6733
chr1	46175072	46185298	LINC01226
chr1	46665909	46666375	TTC22
chr1	46668854	46673251	C8B
chr1	46674035	46692098	DEPDC1
chr1	46675158	46719064	LRRC7
chr1	46742328	46743133	PTGER3
chr1	46757837	46810850	YIPF1
chr1	46843094	46900437	NDC1
chr1	46891638	46892830	LRRC40
chr1	46929176	46941465	NRDC
chr1	46967678	46967874	PGM1
chr1	46994381	46994502	HSPB11
chr1	47000897	47001087	IL12RB2
chr1	47002994	47003148	TTC39A
chr1	47023567	47050751	EPS15
chr1	47067487	47118319	ORC1
chr1	47074777	47075979	ALG6
chr1	47096652	47179271	DHCR24
chr1	47137434	47148864	GPX7
chr1	47164509	47165920	SCP2
chr1	47179249	47180339	TCEANC2
chr1	47183592	47190007	TMEM59
chr1	47216289	47231715	LRRC42
chr1	47225796	47230750	MRPL37
chr1	47250138	47314147	DOCK7
chr1	47333796	47378839	DLEU2L
chr1	47380927	47408477	DNAJC6
chr1	47416071	47418052	LEPR
chr1	47432132	47434641	SLC35D1
chr1	47436016	47440691	GADD45A
chr1	47483697	47484162	WLS
chr1	47497893	47498341	RPE65
chr1	47550195	47550753	SRSF11
chr1	47688462	47703383	CTH
chr1	47760527	47996895	TNNI3K
chr1	47761131	47765547	CRYZ
chr1	47818065	47820237	SLC5A9
chr1	48050658	48091736	OSBPL9
chr1	48078786	48082196	TXNDC12
chr1	48089367	48089634	ANKRD13C
chr1	48096091	48127948	SGIP1
chr1	48102067	48104707	ECHDC2
chr1	48172971	48206857	CDKN2C
chr1	48222684	48247601	RNF11
chr1	48227887	48229561	STIL
chr1	48262229	48263179	ATG4C
chr1	48295371	48472173	SPATA6
chr1	48325079	48326123	ZRANB2
chr1	48344208	48344315	PATJ
chr1	48435966	48437223	KANK4
chr1	48447935	48448042	ANGPTL3
chr1	48497262	48497736	HOOK1
chr1	48532854	50023913	CYP2J2
chr1	48727522	48776918	BTF3L4
chr1	49025594	49187585	TUT4
chr1	49257410	49269285	PRPF38A
chr1	49374200	49472085	SLC44A5
chr1	49691261	49691523	DMRTA2
chr1	49841820	49846400	ITGB3BP
chr1	49994317	49996218	SERBP1
chr1	50017091	50017503	CYP4B1
chr1	50048013	50201868	TMEM61
chr1	50114936	50115282	DMRTB1
chr1	50174305	50175868	TCTEX1D1
chr1	50206083	50223127	WDR78
chr1	50229661	50321161	CYP4Z2P
chr1	50252568	50258994	CC2D1B
chr1	50326130	50327007	ZFYVE9
chr1	50398824	50399773	C8A
chr1	50405429	50406024	CPT2
chr1	50417549	50421632	LRP8
chr1	50423608	50425316	CDCP2
chr1	50437027	50960263	SSBP3
chr1	50461468	50471150	CACHD1
chr1	50582403	50582511	EFCAB14
chr1	50780339	50781150	CYP4A22
chr1	50846467	50846837	PDZK1IP1
chr1	50960744	50974633	TAL1
chr1	51059836	51059905	CMPK1
chr1	51060017	51060103	BEND5
chr1	51102220	51147849	ELAVL4
chr1	51107221	51107331	COA7
chr1	51157787	51158471	ZYG11B
chr1	51195094	51235096	SLC1A7
chr1	51236270	51273455	CZIB
chr1	51250602	51251472	MAGOH
chr1	51264915	51266074	ACOT11
chr1	51287257	51297990	FAM151A
chr1	51329653	51335324	PARS2
chr1	51354262	51519241	LEXM
chr1	51372269	51373224	BSND
chr1	51382307	51382414	USP24
chr1	51461720	51463416	PLPP3
chr1	51518308	51560961	PRKAA2
chr1	51538624	51538729	AK4
chr1	51561865	51594897	JAK1
chr1	51577178	51788469	RAVER2
chr1	51707137	51708137	IL23R
chr1	51709061	51709940	DIRAS3
chr1	51724774	51724896	C1orf87
chr1	51789190	51814071	NFIA
chr1	51793933	51798366	OMA1
chr1	51801027	51801307	MYSM1
chr1	51836343	51836402	TM2D1
chr1	51859777	51860135	USP1
chr1	51907955	51990764	LRRIQ3
chr1	51973409	51973535	LRRC53
chr1	51980472	51980814	TYW3
chr1	51995739	51996039	LHX8
chr1	52020130	52023574	PCSK9
chr1	52020152	52033350	RAB3B
chr1	52032102	52033816	NEGR1
chr1	52033390	52044279	GNG12
chr1	52050917	52052683	INSL5
chr1	52056124	52090716	FGGY
chr1	52142093	52346685	DAB1
chr1	52150103	52150419	GLIS1
chr1	52160260	52160600	PODN
chr1	52162185	52163026	UBE2U
chr1	52189915	52190309	JUN
chr1	52252061	52252773	ERICH3
chr1	52253620	52254176	SHISAL2A
chr1	52345722	52354865	TACSTD2
chr1	52353486	52353877	MROH7
chr1	52368676	52369244	PDE4B
chr1	52372828	52404459	SLC2A3P2
chr1	52404563	52420839	FAF1
chr1	52408281	52431227	ROR1
chr1	52573113	52573816	AGBL4
chr1	52602371	52609051	TEX38
chr1	52633343	52657065	CYP4Z1
chr1	52684450	52698366	CYP4X1
chr1	52709121	52709442	FOXD2
chr1	52714398	52714695	FOXE3
chr1	52726466	52816638	CYP4A11
chr1	52754321	52754462	FOXD3
chr1	52772193	52772648	FYB2
chr1	52805107	52805212	HHLA3
chr1	52842510	52894991	MIER1
chr1	52881215	52881730	SSBP3-AS1
chr1	52895909	52921774	KTI12
chr1	52920421	52920596	MIR101-1
chr1	52925248	52925423	RN7SKP291
chr1	52940313	52940413	RNU6-414P
chr1	52943535	52943930	RNA5SP50
chr1	52993200	52993702	RNA5SP48
chr1	53062051	53085501	RNU6-371P
chr1	53069937	53085502	LINC01562
chr1	53087178	53142604	C1orf141
chr1	53114575	53118609	EFCAB7
chr1	53180920	53186900	LDLRAD1
chr1	53196428	53214197	ZYG11A
chr1	53209782	53213472	C1orf185
chr1	53214098	53220617	RNU6-877P
chr1	53220662	53224253	RNU6-969P
chr1	53226891	53238610	RNU6-723P
chr1	53238609	53242783	RNU6-622P
chr1	53242363	53328014	RNU6-809P
chr1	53267934	53268601	RNU6-1026P
chr1	53288023	53289706	RNU6-1031P
chr1	53291790	53292138	MIR186
chr1	53304535	53307462	DIO1
chr1	53328232	53336509	RNU6-1176P
chr1	53344030	53365473	RNU6-1177P
chr1	53348487	53349233	RNU6-1246P
chr1	53413148	53439975	CFL1P2
chr1	53459398	53467488	LEPROT
chr1	53688748	53688812	ANAPC10P1
chr1	53765459	53838860	CYB5RL
chr1	53771017	53771153	ZNF859P
chr1	53841546	53841832	HNRNPA3P12
chr1	53851718	53889733	MIR1262
chr1	53891238	53906160	RNU2-15P
chr1	53916573	53945572	RNU4-88P
chr1	53946076	53968168	RNU4-61P
chr1	53974968	53976031	RNU6-387P
chr1	54026680	54053438	RPS26P15
chr1	54053583	54112504	LINC02238
chr1	54054078	54054154	RPSAP65
chr1	54132685	54196433	LINC01707
chr1	54137745	54142980	ROR1-AS1
chr1	54169650	54195681	LINC01767
chr1	54236439	54239063	LINC00466
chr1	54285404	54287371	PDCL3P6
chr1	54524823	54524931	PLA2G12AP1
chr1	54536795	54537758	LINC00853
chr1	54542256	54610124	RPL23AP85
chr1	54609181	54623556	PPP1R8P1
chr1	54756897	54764514	TXNP2
chr1	54792884	54794905	COX6B1P7
chr1	54849632	54887185	CYP4A22-AS1
chr1	54886874	54888001	MTND1P34
chr1	54887562	54888718	AGBL4-IT1
chr1	54980791	54992293	FCF1P6
chr1	54980949	54992274	LINC01771
chr1	54998192	55011784	LINC01389
chr1	55222378	55223372	TUBBP10
chr1	55372709	55373316	LINC01748
chr1	55398513	55398620	DAB1-AS1
chr1	55868253	55950118	LINC01359
chr1	56154544	56375299	PIGQP1
chr1	56173432	56512039	RPL31P12
chr1	56207566	56208456	HNRNPA1P63
chr1	56538451	56538911	HIGD1AP11
chr1	56585611	56586242	CALR4P
chr1	56619408	56619549	ATP6V0E1P4
chr1	56718803	56819371	LINC01738
chr1	56823678	56826920	CFL1P3
chr1	56854805	56918221	PHBP3
chr1	56929209	56966015	EFCAB14-AS1
chr1	56963885	56996757	TXNDC12-AS1
chr1	57386575	57387450	ARL5AP3
chr1	58056132	58056480	NEGR1-IT1
chr1	58060138	58080274	RPS13P2
chr1	58415383	58530662	LINC01788
chr1	58552912	58553333	RPS7P4
chr1	58630840	58631530	HMGB1P45
chr1	58654738	58700092	PGBD4P8
chr1	58715608	58759623	PIN1P1
chr1	58785127	58901105	LINC01739
chr1	58812807	58813342	RPL21P24
chr1	58838447	58851254	KRT8P21
chr1	58882867	58896665	LINC01758
chr1	59054396	59056049	RPSAP20
chr1	59055998	59078116	HNRNPA1P6
chr1	59296637	59321712	ZRANB2-AS2
chr1	59814785	59835350	LINC01753
chr1	59974756	59975054	PHBP12
chr1	59987268	60008852	TSEN15P2
chr1	60114874	60149679	FOXD3-AS1
chr1	60940238	60970776	MIR4422HG
chr1	61124732	61125202	GYG1P3
chr1	61681045	61725141	RPS29P7
chr1	61816418	61816522	GOT2P1
chr1	62072447	62072741	HNRNPCP9
chr1	62078785	62078859	MTCO2P34
chr1	62189130	62189953	GNG12-AS1
chr1	62211556	62211666	SLC25A6P3
chr1	62436296	62443320	LINC01755
chr1	62454297	62483038	DHCR24-DT
chr1	62784134	62819065	MTND2P29
chr1	62896008	62901639	NENFP1
chr1	62905179	62905482	NDUFS5P3
chr1	63078080	63079031	LINC01360
chr1	63139249	63163153	GDI2P2
chr1	63186335	63186450	RPS15AP7
chr1	63249919	63251771	COX6CP13
chr1	63262112	63262707	PIGPP2
chr1	63320883	63321529	DEPDC1-AS1
chr1	63326924	63326984	CTBP2P8
chr1	63338262	63338372	MRPS21P1
chr1	63359822	63361179	ERICH3-AS1
chr1	63523371	63532696	LINC01135
chr1	63548976	63549112	ZRANB2-AS1
chr1	63549226	63549284	LINC01702
chr1	64066639	64066741	SLC25A3P1
chr1	64094441	64112205	EEF1GP7
chr1	64579846	64579923	LAMTOR5P1
chr1	64918442	64918683	RPL21P23
chr1	64941978	64942365	RPS20P5
chr1	64972224	64993012	GAPDHP51
chr1	64984607	64986087	CASP3P1
chr1	65003469	65004087	MRPS6P2
chr1	65058433	65058508	CYP46A4P
chr1	65154479	65154650	LINC01358
chr1	65248218	65366194	FOXD2-AS1
chr1	65415815	65416006	ELOCP18
chr1	65420586	65432064	DNAJC19P7
chr1	65486405	65494188	NFIA-AS1
chr1	65703961	65714847	NFIA-AS2
chr1	66533382	66744374	RNU7-62P
chr1	66628439	66628517	RNU7-80P
chr1	66665863	66677027	RNU7-95P
chr1	66752458	66770896	RN7SL854P
chr1	66797740	66801256	RN7SL62P
chr1	66812884	66924887	L1TD1
chr1	66826941	66828558	RN7SL538P
chr1	66999331	67054099	RN7SL788P
chr1	67092164	67231852	SKINT1L
chr1	67138906	67259167	RN7SL392P
chr1	67196139	67196243	RN7SL180P
chr1	67267600	67267726	TTC4
chr1	67278051	67278779	RN7SL130P
chr1	67307363	67396900	RN7SL242P
chr1	67417213	67417318	RNU7-123P
chr1	67522346	67532612	RN7SKP19
chr1	67541126	67541233	RNU4ATAC8P
chr1	67561072	67561446	RNU2-30P
chr1	67656830	67657129	RNU6-1281P
chr1	67660154	67661013	RNU4ATAC4P
chr1	67685060	67688338	RNU6-830P
chr1	67701465	67833467	RNA5SP49
chr1	68043329	68044233	RNU6-586P
chr1	68045895	68051631	FPGT
chr1	68098472	68232545	FPGT-TNNI3K
chr1	68183517	68183610	CYP4A26P
chr1	68282387	68282622	CYP4A43P
chr1	68381440	68381657	CYP4A44P
chr1	68428821	68449959	CYP4A27P
chr1	68474151	68497114	TTC39A-AS1
chr1	68479128	68483539	MIR3116-1
chr1	68496675	68538627	RN7SL713P
chr1	68514374	68514669	RN7SL488P
chr1	68633700	68640425	MIR4794
chr1	68679201	68943391	RN7SL290P
chr1	68974009	69023558	MIR3117
chr1	69215834	69249477	RN7SL475P
chr1	69433254	69435409	MIR4421
chr1	69606854	69608301	MIR4422
chr1	69879591	69879895	MIR3671
chr1	69919321	69920317	MIR4711
chr1	70180143	70180440	TRABD2B
chr1	70359561	70360437	SGO1P1
chr1	70660656	70661265	MROH7-TTC4
chr1	71570955	71573558	MIR6500
chr1	71794231	71837012	MIR6068
chr1	74198211	74207234	MIR3116-2
chr1	74198234	74543982	MIR4781
chr1	74235400	74544424	MIR761
chr1	75521561	75522231	CLCA1
chr1	75538014	75538119	CLCA4
chr1	75582098	75582555	GCLM
chr1	75641177	75724049	SARS
chr1	75743422	75744776	MCOLN3
chr1	75786196	75794833	MSH4
chr1	75787071	75787150	COL11A1
chr1	75787888	75787972	PKN2
chr1	75789476	75789548	EVI5
chr1	75796881	75913238	DNTTIP2
chr1	75918872	75932431	TGFBR3
chr1	75932478	76019356	USP33
chr1	76041690	76066228	CDC14A
chr1	76074718	76634601	WDR47
chr1	76353582	76354246	SLC25A24
chr1	76636876	76637339	SH3GLB1
chr1	76699788	76700538	CDC7
chr1	76753134	76753240	SYDE2
chr1	76758123	76779267	PALMD
chr1	76867440	77065711	STXBP3
chr1	77060142	77060202	KIAA1324
chr1	77067919	77078482	ACADM
chr1	77088989	77219426	ST6GALNAC5
chr1	77129113	77129668	ADGRL2
chr1	77194824	77195395	RPF1
chr1	77282050	77559969	CTBS
chr1	77346045	77349585	SSX2IP
chr1	77420324	77420386	ZNHIT6
chr1	77562415	77631921	GBP3
chr1	77614868	77614952	GBP1
chr1	77645323	77645618	TMED5
chr1	77695986	77759852	DR1
chr1	77773864	77774864	CNN3
chr1	77779623	77878421	F3
chr1	77779903	77779999	ABCD3
chr1	77810860	77811781	DPH5
chr1	77847109	77848802	PTBP2
chr1	77853354	77853893	PLPPR5
chr1	77881347	77889539	PLPPR4
chr1	77888512	77933384	SLC35A3
chr1	77944054	77945895	OLFM3
chr1	77979174	78016274	CLCC1
chr1	77979541	78092804	GPSM2
chr1	78004345	78004554	RPL5
chr1	78022564	78024861	ODF2L
chr1	78043382	78044148	PTGFR
chr1	78088987	78089083	SPATA1
chr1	78091498	78092054	TRMT13
chr1	78094806	78094915	LRRC39
chr1	78170480	78171237	RWDD3
chr1	78229598	78293890	ZNF644
chr1	78303883	78539749	CCDC18
chr1	78317156	78317263	RPAP2
chr1	78375163	78375268	PRPF38B
chr1	78619921	78628207	VAV3
chr1	78649795	78662756	BCAR3
chr1	78666271	78666695	TTLL7
chr1	78749072	78750659	FNBP1L
chr1	78889763	78917885	KYAT3
chr1	79054944	79056055	GTF2B
chr1	79323768	79324852	BRDT
chr1	79323768	79324863	RABGGTB
chr1	79325007	79346445	IFI44L
chr1	79521079	79522203	GIPC2
chr1	79967732	80051404	ARHGAP29
chr1	80092102	80093237	IFI44
chr1	80114942	80116918	RPL7P9
chr1	80124003	80124361	CLCA2
chr1	80283351	80283970	DNASE2B
chr1	80373363	80374621	DBT
chr1	80451082	80452004	RTCA
chr1	80464300	80464718	BCL10
chr1	80495902	80496233	CCN1
chr1	80534977	80584363	PRKACB
chr1	80535754	80646788	PIGK
chr1	81080789	81081171	LMO4
chr1	81098266	81099005	BARHL2
chr1	81208567	81209210	MTF2
chr1	81209833	81222076	SLC44A3
chr1	81251788	81252096	FNDC7
chr1	81306159	81735330	CELSR2
chr1	81426455	81427605	TMEM56
chr1	81501793	81503468	MCOLN2
chr1	81505098	81506296	DDAH1
chr1	81513879	81557702	CLCA3P
chr1	81557120	81557832	HS2ST1
chr1	81585940	81625713	ASB17
chr1	81596156	81596506	AK5
chr1	81721692	81723068	GBP5
chr1	82212412	82848205	DIPK1A
chr1	82903182	83166815	FRRS1
chr1	82973881	82984922	MFSD14A
chr1	83397567	83425353	SASS6
chr1	83445966	83462687	FUBP1
chr1	83575775	83860996	NEXN
chr1	83790279	83801465	DNAJB4
chr1	83865027	83948936	ADGRL4
chr1	83979117	83984300	SNX7
chr1	84015864	84018371	NTNG1
chr1	84038528	84065031	FAM102B
chr1	84076330	84077931	HENMT1
chr1	84078061	84238498	AKNAD1
chr1	84085740	84086233	C1orf52
chr1	84244333	84244577	WDR63
chr1	84277320	84277457	GBP2
chr1	84298365	84350798	GBP4
chr1	84344677	84349661	ZNF326
chr1	84363705	84370400	HFM1
chr1	84398531	84415018	GFI1
chr1	84477038	84479157	AGL
chr1	84479258	84483330	VCAM1
chr1	84498324	84503833	EXTL2
chr1	84498349	84556688	SLC30A7
chr1	84506299	84507320	DNAJA1P5
chr1	84549605	84574464	S1PR1
chr1	84574128	84583620	LRRC8C
chr1	84607098	84610697	LRRC8D
chr1	84628229	84635020	COL24A1
chr1	84636157	84637106	LPAR3
chr1	84643706	84690468	EPHX4
chr1	84785426	84786714	ALG14
chr1	84811601	84866159	PPIAP7
chr1	84925582	84996940	GNG5
chr1	84999146	85133138	GLMN
chr1	85018081	85048446	AMY1B
chr1	85133793	85133873	GAPDHP29
chr1	85152486	85154203	C1orf194
chr1	85156872	85201046	MIGA1
chr1	85249952	85259672	LINC01555
chr1	85264295	85264402	DLSTP1
chr1	85265775	85276632	GPR88
chr1	85276714	85399963	SELENOF
chr1	85318480	85578250	RPSAP19
chr1	85435174	85435284	GBP6
chr1	85467294	85467660	ST6GALNAC3
chr1	85482280	85496281	RNPC3
chr1	85578499	85578742	NBPF6
chr1	85580760	85583962	AMY1C
chr1	85592279	85592356	DPYD
chr1	85599130	85600734	BTBD8
chr1	85649422	85708433	NBPF4
chr1	85729232	86156763	LRRC8B
chr1	85883679	85883798	TAF13
chr1	86029853	86030589	ABCA4
chr1	86288703	86320711	PRMT6
chr1	86346823	86396262	RNA5SP52
chr1	86404175	86404866	SNORD3G
chr1	86424085	86456558	RNU6-161P
chr1	86552624	86553342	RNU1-130P
chr1	86571180	86693203	RNU4-59P
chr1	86634272	86651666	SNORD45B
chr1	86703501	86704462	RNU4-75P
chr1	86704569	86748176	RNA5SP51
chr1	86821557	86834169	RNU6-1318P
chr1	86862444	86914365	RNA5SP22
chr1	86932198	86934891	SPATA42
chr1	86993008	87169204	C1orf146
chr1	87044934	87045871	HSP90B3P
chr1	87045874	87046700	SAMD13
chr1	87129764	87168505	SNORD45C
chr1	87328467	87348923	SNORD21
chr1	87620802	88228297	RNU6-125P
chr1	87805285	87808372	SNORD45A
chr1	88477827	88478114	SNORA66
chr1	88498308	88498676	MIR553
chr1	88519999	88520170	MIR760
chr1	88577879	88578201	RNU6-750P
chr1	88684221	88806268	RNA5SP23
chr1	88816778	88816885	RNU6-695P
chr1	88829101	88829419	RNA5SP53
chr1	88923369	88923844	GBP7
chr1	88935772	88988355	RBMXL1
chr1	89006665	89022882	HNRNPA1P64
chr1	89106131	89150456	TMEM167B
chr1	89198713	89207040	FEN1P1
chr1	89203279	89203464	CAPNS1P1
chr1	89258949	89266579	ST13P20
chr1	89289675	89290337	RN7SKP285
